package_id,user_id,start_date,end_date
24,18895,2025-02-07,2025-08-07
46,16372,2025-02-10,2025-12-31
46,16359,2025-02-10,2025-12-31
108,19341,2024-12-12,2024-12-18
108,19384,2024-12-12,2024-12-18
46,16381,2025-02-10,2025-12-31
46,16392,2025-02-10,2025-12-31
46,16401,2025-02-10,2025-12-31
36,12223,2022-11-19,2023-05-19
24,12372,2022-11-24,2023-05-24
71,17411,2025-02-28,2025-08-28
100,16112,2024-12-12,2024-12-18
105,22678,2024-09-23,2024-10-23
102,15261,2023-06-14,2023-06-13
100,11778,2024-12-12,2024-12-18
106,22681,2024-09-23,2024-10-23
100,11800,2024-12-12,2024-12-18
41,12996,2022-04-11,2022-05-11
71,22143,2024-09-23,2025-03-23
41,12997,2022-04-11,2022-05-11
51,10906,2023-09-13,2024-03-13
28,20271,2024-09-24,2025-03-24
41,12998,2022-04-11,2022-05-11
51,8897,2022-04-11,2022-10-11
41,12999,2022-04-11,2022-05-11
24,21593,2024-09-24,2025-03-24
105,22695,2024-09-24,2024-10-24
105,23226,2024-10-27,2024-11-26
41,22716,2024-09-25,2024-10-25
100,22306,2025-01-12,2025-07-12
105,22722,2024-09-25,2024-10-25
100,17393,2024-12-12,2024-12-18
71,16377,2025-02-04,2025-08-04
42,4581,2025-02-10,2025-12-31
42,7719,2025-02-10,2025-12-31
42,9812,2025-02-10,2025-12-31
42,9446,2025-02-10,2025-12-31
42,8856,2025-02-10,2025-12-31
42,7352,2025-02-10,2025-12-31
41,13004,2022-04-11,2022-05-11
46,8740,2025-02-10,2025-12-31
41,13007,2022-04-11,2022-05-11
106,23230,2024-10-28,2024-11-27
46,10201,2025-02-10,2025-12-31
107,23247,2024-10-29,2024-11-28
37,6794,2022-04-12,2023-04-12
46,12828,2025-02-10,2025-12-31
72,23256,2024-10-29,2024-11-28
24,22702,2024-10-30,2025-04-30
29,9497,2024-04-04,2024-10-04
72,23264,2024-10-30,2024-11-29
105,23275,2024-10-30,2024-11-29
46,12945,2025-02-10,2025-12-31
37,5594,2022-04-12,2023-04-12
24,11728,2022-04-12,2022-10-12
41,13021,2022-04-12,2022-05-12
46,13006,2025-02-10,2025-12-31
41,13023,2022-04-12,2022-05-12
28,6158,2024-04-29,2025-04-29
29,8709,2024-11-11,2025-05-11
41,13027,2022-04-13,2022-05-13
109,20833,2024-05-06,2024-06-05
41,20897,2024-05-11,2024-06-10
105,20906,2024-05-11,2024-06-10
71,20631,2024-05-11,2025-05-11
46,13052,2025-02-10,2025-12-31
71,20455,2024-05-13,2024-11-13
24,17770,2024-05-13,2024-11-13
41,13036,2022-04-13,2022-05-13
24,17143,2024-05-14,2025-05-14
24,12429,2022-04-13,2023-04-13
109,20939,2024-05-15,2024-06-14
105,20941,2024-05-15,2024-06-14
71,19676,2024-05-15,2024-11-15
71,12038,2024-11-21,2025-05-21
24,19765,2024-05-16,2024-11-16
24,20873,2024-05-16,2024-11-16
28,8337,2022-04-14,2024-04-14
41,13041,2022-04-14,2022-05-14
24,10470,2022-04-14,2022-10-14
105,20953,2024-05-17,2024-06-16
105,20959,2024-05-18,2024-06-17
71,3623,2024-05-21,2024-11-21
46,16603,2025-02-10,2025-12-31
41,13045,2022-04-14,2022-05-14
41,13046,2022-04-15,2022-05-15
41,13047,2022-04-15,2022-05-15
41,13048,2022-04-15,2022-05-15
41,23315,2024-11-01,2024-12-01
28,12251,2024-08-13,2025-02-13
109,22480,2024-09-07,2024-10-07
41,13051,2022-04-15,2022-05-15
105,22627,2024-09-18,2024-10-18
71,19060,2024-11-01,2025-05-01
71,22244,2024-09-19,2025-03-19
41,13055,2022-04-15,2022-05-15
41,13056,2022-04-15,2022-05-15
69,21999,2024-09-19,2025-03-19
41,13058,2022-04-16,2022-05-16
41,13059,2022-04-16,2022-05-16
29,7188,2023-04-17,2025-04-17
46,16610,2025-02-10,2025-12-31
109,22655,2024-09-20,2024-10-20
41,13065,2022-04-16,2022-05-16
81,10564,2024-04-12,2025-04-12
28,5021,2024-04-11,2025-04-11
41,22939,2024-10-10,2024-11-09
72,22943,2024-10-10,2024-11-09
105,22945,2024-10-10,2024-11-09
41,22963,2024-10-11,2024-11-10
41,13080,2022-04-19,2022-05-19
72,22965,2024-10-11,2024-11-10
41,22980,2024-10-13,2024-11-12
106,22982,2024-10-13,2024-11-12
41,13083,2022-04-19,2022-05-19
72,22985,2024-10-13,2024-11-12
24,12633,2022-04-20,2022-10-20
105,22987,2024-10-14,2024-11-13
41,22990,2024-10-14,2024-11-13
72,23000,2024-10-14,2024-11-13
69,22401,2024-10-14,2025-10-14
81,8626,2024-10-15,2025-04-15
46,16629,2025-02-10,2025-12-31
28,3349,2022-10-17,2025-04-17
105,23145,2024-10-23,2024-11-22
28,5927,2024-10-23,2025-04-23
46,16609,2025-02-10,2025-12-31
42,10579,2022-05-13,2022-06-12
29,7972,2023-04-26,2025-04-26
72,23214,2024-10-26,2024-11-25
81,11726,2024-10-27,2025-04-27
72,23220,2024-10-27,2024-11-26
72,23316,2024-11-01,2024-12-01
71,21222,2024-11-01,2025-05-01
46,16985,2025-02-10,2025-12-31
105,23318,2024-11-01,2024-12-01
29,19944,2024-11-01,2025-05-01
71,22459,2024-11-01,2025-05-01
81,19809,2024-11-01,2025-11-01
105,23319,2024-11-01,2024-12-01
46,17000,2025-02-10,2025-12-31
46,17007,2025-02-10,2025-12-31
107,23322,2024-11-01,2024-12-01
46,17001,2025-02-10,2025-12-31
46,17067,2025-02-10,2025-12-31
41,23325,2024-11-02,2024-12-02
71,18291,2024-11-02,2025-05-02
41,23326,2024-11-02,2024-12-02
72,23327,2024-11-02,2024-12-02
71,12234,2024-11-02,2025-05-02
71,22829,2024-11-02,2025-05-02
71,6514,2024-11-02,2025-05-02
71,22810,2024-11-02,2025-05-02
105,23328,2024-11-02,2024-12-02
71,12236,2024-11-02,2025-05-02
29,4917,2024-11-16,2025-11-16
108,20651,2024-12-12,2024-12-18
28,7803,2023-04-17,2023-10-17
46,17066,2025-02-10,2025-12-31
46,17046,2025-02-10,2025-12-31
42,8863,2025-02-10,2025-12-31
42,7641,2025-02-10,2025-12-31
28,11457,2023-04-20,2023-10-20
42,10477,2025-02-10,2025-12-31
42,11185,2025-02-10,2025-12-31
100,20432,2024-12-12,2024-12-18
100,21223,2024-12-12,2024-12-18
42,11563,2025-02-10,2025-12-31
42,12475,2025-02-10,2025-12-31
42,12595,2025-02-10,2025-12-31
42,12735,2025-02-10,2025-12-31
42,12992,2025-02-10,2025-12-31
42,13076,2025-02-10,2025-12-31
51,12216,2024-06-16,2025-06-16
28,18622,2024-07-29,2025-07-29
71,14197,2023-05-22,2023-11-22
29,7598,2024-11-11,2025-05-11
29,7346,2024-01-04,2025-01-04
100,13214,2024-12-12,2026-01-25
29,7199,2022-04-20,2023-04-20
41,13093,2022-04-20,2022-05-20
100,11240,2025-03-04,2026-04-04
28,6524,2024-06-25,2025-06-25
29,14724,2025-02-26,2025-08-26
28,6839,2023-06-22,2024-06-22
29,9836,2024-10-12,2025-04-12
28,5578,2024-12-04,2025-12-04
42,19444,2025-02-10,2025-12-31
29,12873,2024-11-07,2025-05-07
71,7111,2025-03-05,2026-03-05
24,12338,2023-12-13,2024-12-13
26,5880,2022-04-30,2024-04-30
41,13105,2022-04-21,2022-05-21
29,5085,2023-12-28,2024-12-28
29,19099,2024-01-25,2025-07-25
51,12388,2022-04-21,2022-10-21
105,19386,2024-01-18,2024-02-17
41,19387,2024-01-18,2024-02-17
106,19388,2024-01-18,2024-02-17
71,16505,2024-01-18,2025-02-18
71,16868,2024-01-18,2024-07-18
41,19391,2024-01-18,2024-02-17
24,12319,2022-04-23,2022-10-23
105,19394,2024-01-18,2024-02-17
81,19208,2024-01-19,2025-01-19
106,19395,2024-01-19,2024-02-18
106,19396,2024-01-19,2024-02-18
105,19397,2024-01-19,2024-02-18
41,19398,2024-01-19,2024-02-18
106,19399,2024-01-19,2024-02-18
29,12717,2022-04-24,2023-04-24
71,14998,2024-01-19,2024-07-19
72,19401,2024-01-19,2024-02-18
107,19402,2024-01-20,2024-02-19
36,9738,2024-01-20,2024-07-20
106,19403,2024-01-20,2024-02-19
105,19404,2024-01-20,2024-02-19
72,19405,2024-01-20,2024-02-19
24,12649,2022-04-24,2022-10-24
29,18760,2024-01-20,2024-07-20
72,19407,2024-01-20,2024-02-19
72,19408,2024-01-20,2024-02-19
105,19410,2024-01-21,2024-02-20
105,19411,2024-01-21,2024-02-20
71,19014,2024-01-21,2025-01-21
71,18644,2024-01-21,2024-07-21
41,19412,2024-01-22,2024-02-21
106,19414,2024-01-22,2024-02-21
81,19154,2024-01-22,2025-01-22
41,19415,2024-01-22,2024-02-21
105,19416,2024-01-22,2024-02-21
41,13152,2022-04-25,2022-05-25
109,19417,2024-01-22,2024-02-21
41,13155,2022-04-25,2022-05-25
81,17245,2024-01-23,2024-07-23
36,12295,2022-04-25,2022-10-25
41,19418,2024-01-23,2024-02-22
105,19419,2024-01-23,2024-02-22
105,19420,2024-01-23,2024-02-22
71,11208,2024-01-23,2024-07-23
41,13163,2022-04-25,2022-05-25
41,19421,2024-01-23,2024-02-22
71,10766,2024-01-23,2024-07-23
41,19422,2024-01-23,2024-02-22
71,17790,2024-01-23,2024-07-23
41,13168,2022-04-26,2022-05-26
105,19423,2024-01-23,2024-02-22
105,19424,2024-01-23,2024-02-22
28,8446,2022-04-26,2023-04-26
25,18962,2024-01-23,2024-07-23
106,19426,2024-01-24,2024-02-23
28,14541,2024-01-24,2024-07-24
29,18856,2024-01-23,2026-01-23
71,7228,2025-02-07,2026-02-07
71,18052,2024-01-24,2024-07-24
41,19427,2024-01-24,2024-02-23
107,19428,2024-01-24,2024-02-23
72,19429,2024-01-24,2024-02-23
72,19430,2024-01-24,2024-02-23
72,19431,2024-01-24,2024-02-23
72,19434,2024-01-24,2024-02-23
24,12702,2022-04-27,2022-10-27
108,19392,2024-12-12,2024-12-18
105,19437,2024-01-24,2024-02-23
41,19438,2024-01-24,2024-02-23
107,19439,2024-01-24,2024-02-23
107,19440,2024-01-24,2024-02-23
72,19441,2024-01-24,2024-02-23
41,19442,2024-01-25,2024-02-24
106,19443,2024-01-25,2024-02-24
41,19445,2024-01-25,2024-02-24
29,11177,2022-04-28,2022-10-28
41,13197,2022-04-28,2022-05-28
72,19447,2024-01-25,2024-02-24
41,13210,2022-04-29,2022-05-29
71,19087,2024-09-02,2025-03-02
72,19448,2024-01-25,2024-02-24
105,19449,2024-01-25,2024-02-24
72,19451,2024-01-25,2024-02-24
106,19452,2024-01-25,2024-02-24
105,19453,2024-01-25,2024-02-24
109,19455,2024-01-25,2024-02-24
71,19177,2024-01-25,2024-07-25
71,19175,2024-01-26,2024-07-26
81,18759,2024-01-26,2025-01-26
28,12820,2022-04-29,2023-04-29
71,16913,2024-01-26,2024-07-26
41,19456,2024-01-26,2024-02-25
41,13212,2022-04-30,2022-05-30
69,19120,2024-01-26,2024-07-26
41,19459,2024-01-26,2024-02-25
41,19460,2024-01-26,2024-02-25
29,9350,2024-06-28,2025-06-28
71,15920,2024-10-03,2025-04-03
71,10733,2024-09-06,2025-03-06
71,8486,2024-07-23,2025-01-23
29,4161,2023-11-01,2025-11-01
29,9859,2025-01-27,2025-07-27
71,19136,2024-01-25,2025-01-25
100,19033,2025-01-26,2025-07-26
81,19044,2024-07-25,2025-07-25
24,10386,2025-01-26,2025-07-26
29,17426,2024-07-29,2025-01-29
100,13590,2024-12-12,2024-12-18
46,10478,2025-02-10,2025-12-31
100,15496,2024-12-12,2024-12-18
71,13560,2024-08-14,2025-02-14
29,10083,2024-08-31,2025-03-03
37,3600,2023-01-25,2023-07-25
71,10915,2024-09-02,2025-03-02
29,8625,2024-03-02,2025-03-02
71,16525,2024-09-20,2025-03-20
100,17660,2024-12-12,2024-12-18
29,6765,2024-09-30,2025-03-30
71,18966,2024-09-30,2025-09-30
81,6148,2023-07-24,2025-06-25
108,19393,2024-12-12,2024-12-18
108,19389,2024-12-12,2024-12-18
108,19390,2024-12-12,2024-12-18
108,19400,2024-12-12,2024-12-18
108,19413,2024-12-12,2024-12-18
108,19433,2024-12-12,2024-12-18
108,19435,2024-12-12,2024-12-18
108,19432,2024-12-12,2024-12-18
108,19450,2024-12-12,2024-12-18
108,19458,2024-12-12,2024-12-18
71,5837,2025-02-09,2025-08-09
46,13092,2025-02-10,2025-12-31
100,18866,2024-12-12,2024-12-18
100,19004,2024-12-12,2024-12-18
28,10166,2023-05-02,2023-11-02
41,13221,2022-05-02,2022-06-01
106,20995,2024-05-21,2025-01-13
24,21076,2024-05-27,2025-05-27
28,5783,2024-12-30,2025-12-30
102,11094,2023-06-14,2024-02-15
100,10953,2024-12-12,2024-12-18
51,5810,2024-05-03,2025-01-13
99,21081,2024-07-03,2024-08-03
102,15907,2024-05-24,2025-11-24
71,9406,2023-11-09,2024-11-09
29,9730,2024-09-24,2025-03-24
41,19436,2024-01-24,2024-02-23
29,6104,2024-11-21,2025-05-21
28,15618,2023-11-27,2025-05-27
51,3463,2024-04-24,2024-10-24
71,8543,2025-01-01,2025-07-01
71,6185,2024-11-28,2025-05-28
71,9946,2024-05-21,2025-05-21
41,13237,2022-05-04,2022-06-03
107,20988,2024-05-21,2024-06-20
51,3792,2024-06-10,2025-01-06
81,4840,2024-05-21,2025-05-21
24,19341,2025-02-21,2025-08-21
29,6521,2025-02-24,2026-02-24
25,17115,2023-05-30,2025-05-30
81,13304,2024-05-21,2024-11-21
106,20993,2024-05-21,2024-06-20
106,20994,2024-05-21,2024-06-20
24,10524,2022-05-05,2022-11-05
71,19926,2024-05-21,2025-05-21
105,20996,2024-05-21,2024-06-20
109,20997,2024-05-21,2024-06-20
105,20998,2024-05-21,2024-06-20
106,21002,2024-05-21,2024-06-20
105,21003,2024-05-22,2024-06-21
71,226,2024-05-22,2025-05-22
71,7098,2024-05-22,2025-05-22
105,21005,2024-05-22,2024-06-21
29,18364,2024-05-22,2024-11-22
105,21006,2024-05-22,2024-06-21
106,21009,2024-05-22,2024-06-21
105,21087,2024-05-27,2024-06-26
105,21010,2024-05-22,2024-06-21
109,21012,2024-05-22,2024-06-21
105,21013,2024-05-22,2024-06-21
105,21014,2024-05-22,2024-06-21
41,21015,2024-05-23,2024-06-22
102,20486,2024-05-23,2024-11-23
41,21016,2024-05-23,2024-06-22
106,21017,2024-05-23,2024-06-22
41,21018,2024-05-23,2024-06-22
41,13267,2022-05-07,2022-06-06
105,21022,2024-05-23,2024-06-22
81,20505,2024-05-23,2024-11-23
105,21023,2024-05-23,2024-06-22
41,13270,2022-05-07,2022-06-06
41,13271,2022-05-07,2022-06-06
71,19555,2024-05-23,2025-05-23
41,13273,2022-05-07,2022-06-06
41,13274,2022-05-07,2022-06-06
71,20483,2024-05-23,2024-11-23
24,20557,2024-05-23,2025-05-23
105,21024,2024-05-23,2024-06-22
105,21028,2024-05-23,2024-06-22
81,20233,2024-05-23,2025-05-23
41,21031,2024-05-23,2024-06-22
29,12315,2022-05-08,2022-11-08
51,8588,2022-05-08,2022-11-08
72,21032,2024-05-23,2024-06-22
105,21038,2024-05-23,2024-06-22
41,21042,2024-05-24,2024-06-23
41,13284,2022-05-09,2022-06-08
41,21043,2024-05-24,2024-06-23
105,21044,2024-05-24,2024-06-23
105,21046,2024-05-24,2024-06-23
41,13287,2022-05-09,2022-06-08
71,1538,2024-05-24,2025-05-24
105,21047,2024-05-24,2024-06-23
109,21049,2024-05-24,2024-06-23
41,13290,2022-05-09,2022-06-08
24,19933,2024-05-24,2025-05-24
105,21050,2024-05-24,2024-06-23
41,21051,2024-05-24,2024-06-23
41,21052,2024-05-24,2024-06-23
107,21053,2024-05-24,2024-06-23
72,21056,2024-05-24,2024-06-23
71,20034,2024-05-25,2024-11-25
71,20599,2024-05-25,2024-11-25
105,21057,2024-05-25,2024-06-24
109,21058,2024-05-25,2024-06-24
41,21059,2024-05-25,2024-06-24
107,21062,2024-05-25,2024-06-24
105,21063,2024-05-25,2024-06-24
41,13302,2022-05-10,2022-06-09
24,16616,2023-05-31,2025-05-31
102,13708,2024-05-26,2025-05-26
32,12594,2022-05-10,2022-11-10
71,3468,2024-05-26,2025-05-26
72,21065,2024-05-26,2024-06-25
41,21066,2024-05-26,2024-06-25
105,21067,2024-05-26,2024-06-25
41,13306,2022-05-11,2022-06-10
41,13308,2022-05-11,2022-06-10
41,13310,2022-05-11,2022-06-10
81,8885,2024-05-27,2025-05-27
81,17110,2024-05-27,2025-05-27
109,21070,2024-05-27,2024-06-26
105,21073,2024-05-27,2024-06-26
105,21075,2024-05-27,2024-06-26
72,21078,2024-05-27,2024-06-26
72,21079,2024-05-27,2024-06-26
24,20664,2024-05-27,2024-11-27
24,19262,2024-05-27,2026-05-27
41,13316,2022-05-12,2022-06-11
71,15750,2024-05-27,2025-05-27
41,13319,2022-05-12,2022-06-11
106,21082,2024-05-27,2024-06-26
105,21084,2024-05-27,2024-06-26
41,13322,2022-05-12,2022-06-11
24,20852,2024-05-27,2025-05-27
71,16558,2024-05-27,2024-11-27
72,21092,2024-05-27,2024-06-26
41,13326,2022-05-13,2022-06-12
105,21094,2024-05-28,2024-06-27
41,21095,2024-05-28,2024-06-27
105,21096,2024-05-28,2024-06-27
41,13329,2022-05-13,2022-06-12
105,21099,2024-05-28,2024-06-27
105,21101,2024-05-28,2024-06-27
105,21102,2024-05-28,2024-06-27
100,11524,2024-12-12,2025-12-29
105,21106,2024-05-28,2024-06-27
72,21107,2024-05-28,2024-06-27
package_id,user_id,start_date,end_date
105,21108,2024-05-28,2024-06-27
46,13233,2025-02-10,2025-12-31
37,3126,2025-01-13,2025-07-13
71,20553,2024-11-29,2025-05-29
24,19522,2024-11-30,2025-05-30
24,19716,2024-12-05,2025-06-05
108,20652,2024-12-12,2024-12-18
108,20921,2024-12-12,2024-12-18
51,11792,2024-09-23,2025-03-23
108,20999,2024-12-12,2024-12-18
108,21008,2024-12-12,2024-12-18
100,14795,2024-12-12,2024-12-18
29,7198,2025-01-24,2025-07-24
24,10324,2025-01-29,2025-07-29
108,21019,2024-12-12,2024-12-18
108,21041,2024-12-12,2024-12-18
108,21034,2024-12-12,2024-12-18
108,21068,2024-12-12,2024-12-18
108,21069,2024-12-12,2024-12-18
108,21072,2024-12-12,2024-12-18
108,21090,2024-12-12,2024-12-18
108,21093,2024-12-12,2024-12-18
108,21103,2024-12-12,2024-12-18
108,21105,2024-12-12,2024-12-18
71,17296,2025-02-04,2025-08-04
100,12983,2025-02-09,2025-08-09
46,13323,2025-02-10,2025-12-31
46,17503,2025-02-10,2025-12-31
24,20875,2025-02-26,2025-08-26
100,15012,2024-12-12,2024-12-18
100,15288,2024-12-12,2024-12-18
29,7476,2023-05-04,2024-05-04
72,19524,2024-02-01,2025-01-13
28,13017,2022-05-13,2023-05-13
100,19280,2025-02-05,2025-02-05
100,11388,2024-12-12,2025-06-26
41,13336,2022-05-13,2022-06-12
71,18019,2024-02-02,2024-08-02
71,19201,2025-01-07,2025-07-07
42,3257,2025-02-10,2025-12-31
71,19194,2025-02-14,2025-08-14
51,15631,2025-02-24,2025-08-24
71,10150,2025-02-26,2026-02-26
29,19237,2025-02-27,2026-02-27
29,19172,2024-01-26,2026-01-26
24,19074,2024-01-31,2025-01-31
102,17353,2023-06-14,2023-11-29
100,11024,2024-12-12,2024-12-18
41,13338,2022-05-13,2022-06-12
100,11400,2024-12-12,2024-12-18
108,19468,2024-12-12,2024-12-18
71,19089,2024-11-16,2025-05-16
41,13340,2022-05-14,2022-06-13
29,4949,2024-07-30,2025-07-30
105,19461,2024-01-26,2024-02-25
105,5698,2021-06-28,2024-06-29
41,13344,2022-05-14,2022-06-13
24,12280,2022-05-14,2022-11-14
71,17572,2024-01-26,2024-07-26
105,19463,2024-01-26,2024-02-25
105,19464,2024-01-26,2024-02-25
25,19017,2024-01-26,2024-07-26
24,12379,2022-05-15,2022-11-15
41,13348,2022-05-15,2022-06-14
72,19465,2024-01-26,2024-02-25
69,17442,2024-01-26,2024-07-26
41,13349,2022-05-15,2022-06-14
106,19466,2024-01-26,2024-02-25
24,19055,2024-01-27,2024-07-27
41,13351,2022-05-15,2022-06-14
41,13352,2022-05-15,2022-06-14
102,12683,2024-01-27,2024-07-27
105,19469,2024-01-27,2024-02-26
71,19123,2024-01-27,2024-07-27
71,18300,2024-01-27,2024-07-27
105,19470,2024-01-27,2024-02-26
67,18862,2024-01-27,2024-07-27
71,5359,2024-01-27,2025-07-27
41,19472,2024-01-28,2024-02-27
71,11142,2024-01-28,2024-07-28
105,19474,2024-01-28,2024-02-27
105,19476,2024-01-28,2024-02-27
41,19477,2024-01-28,2024-02-27
41,13365,2022-05-17,2022-06-16
106,19478,2024-01-28,2024-02-27
106,19479,2024-01-28,2024-02-27
26,3599,2022-05-17,2022-11-17
105,19482,2024-01-29,2024-02-28
24,13370,2022-05-17,2022-11-17
105,19483,2024-01-29,2024-02-28
41,19484,2024-01-29,2024-02-28
41,19485,2024-01-29,2024-02-28
105,19486,2024-01-29,2024-02-28
41,19488,2024-01-29,2024-02-28
105,19489,2024-01-29,2024-02-28
105,19492,2024-01-29,2024-02-28
41,19493,2024-01-29,2024-02-28
105,19494,2024-01-29,2024-02-28
71,4702,2024-01-29,2024-07-29
41,13384,2022-05-18,2022-06-17
107,19497,2024-01-29,2024-02-28
106,19498,2024-01-30,2024-02-29
106,19499,2024-01-30,2024-02-29
106,19500,2024-01-30,2024-02-29
105,19501,2024-01-30,2024-02-29
107,19502,2024-01-30,2024-02-29
105,19503,2024-01-30,2024-02-29
105,19504,2024-01-30,2024-02-29
105,19505,2024-01-30,2024-02-29
71,6661,2024-01-30,2024-07-30
105,19506,2024-01-30,2024-02-29
71,17671,2024-01-30,2024-07-30
109,19507,2024-01-31,2024-03-01
105,19508,2024-01-31,2024-03-01
71,4968,2024-05-23,2025-05-23
105,19510,2024-01-31,2024-03-01
41,13407,2022-05-19,2022-06-18
41,13408,2022-05-19,2022-06-18
24,19511,2024-01-31,2024-07-31
105,19512,2024-01-31,2024-03-01
41,19514,2024-01-31,2024-03-01
105,19516,2024-01-31,2024-03-01
105,19517,2024-01-31,2024-03-01
106,19518,2024-01-31,2024-03-01
72,19519,2024-01-31,2024-03-01
72,19520,2024-02-01,2024-03-02
24,19467,2024-02-01,2025-02-01
105,19525,2024-02-01,2024-03-02
105,19526,2024-02-01,2024-03-02
41,19527,2024-02-01,2024-03-02
107,19529,2024-02-01,2024-03-02
106,19530,2024-02-01,2024-03-02
71,19245,2024-02-01,2025-02-01
105,19532,2024-02-02,2024-03-03
105,19533,2024-02-02,2024-03-03
41,19534,2024-02-02,2024-03-03
105,19535,2024-02-02,2024-03-03
105,19536,2024-02-02,2024-03-03
105,19538,2024-02-02,2024-03-03
72,19540,2024-02-03,2024-03-04
105,19543,2024-02-03,2024-03-04
109,19545,2024-02-03,2024-03-04
105,19546,2024-02-03,2024-03-04
72,19547,2024-02-03,2024-03-04
72,19549,2024-02-03,2024-03-04
71,19365,2025-03-03,2025-09-03
69,16045,2024-02-03,2026-02-03
71,18840,2024-07-31,2025-01-31
29,18800,2025-03-05,2026-03-05
71,19168,2024-08-02,2025-08-02
51,5211,2024-11-26,2025-05-26
108,19467,2024-12-12,2024-12-18
108,19471,2024-12-12,2024-12-18
108,19462,2024-12-12,2024-12-18
108,19473,2024-12-12,2024-12-18
108,19480,2024-12-12,2024-12-18
108,19481,2024-12-12,2024-12-18
108,19490,2024-12-12,2024-12-18
71,17816,2024-08-20,2025-08-20
69,18731,2024-08-20,2025-02-20
71,14474,2024-08-21,2025-02-21
71,19176,2024-08-23,2025-02-23
71,4885,2024-09-19,2025-03-19
36,17449,2024-09-27,2025-03-27
24,16399,2025-01-13,2025-01-13
100,10979,2025-01-10,2026-01-10
51,5292,2025-01-28,2025-07-28
100,19500,2025-02-01,2025-08-01
71,3710,2024-08-02,2025-08-02
71,1693,2025-02-06,2026-02-06
46,13342,2025-02-10,2025-12-31
46,13360,2025-02-10,2025-12-31
46,13374,2025-02-10,2025-12-31
108,19491,2024-12-12,2024-12-18
108,19496,2024-12-12,2024-12-18
108,19511,2024-12-12,2024-12-18
108,19522,2024-12-12,2024-12-18
108,19509,2024-12-12,2024-12-18
108,19521,2024-12-12,2024-12-18
46,13376,2025-02-10,2025-12-31
46,13388,2025-02-10,2025-12-31
46,17796,2025-02-10,2025-12-31
46,17819,2025-02-10,2025-12-31
46,17822,2025-02-10,2025-12-31
46,17858,2025-02-10,2025-12-31
46,17883,2025-02-10,2025-12-31
100,15276,2024-12-12,2024-12-18
100,16325,2024-12-12,2024-12-18
100,18990,2024-12-12,2024-12-18
100,19170,2024-12-12,2024-12-18
29,12855,2023-02-03,2023-08-03
105,22795,2024-09-30,2024-10-30
46,18060,2025-02-10,2025-12-31
71,10739,2024-09-30,2025-03-30
108,21035,2024-12-12,2024-12-18
100,12276,2025-01-09,2026-01-09
105,19475,2024-01-28,2024-02-27
41,19495,2024-01-29,2024-02-28
100,16378,2024-12-12,2026-01-22
100,12080,2024-12-12,2024-12-18
24,10207,2024-11-18,2025-11-18
108,21076,2024-12-12,2024-12-18
71,13573,2024-05-21,2024-11-21
81,17366,2024-05-21,2024-11-21
105,21000,2024-05-21,2024-06-20
106,21007,2024-05-22,2024-06-21
105,21011,2024-05-22,2024-06-21
105,21020,2024-05-23,2024-06-22
71,20528,2024-05-23,2025-05-23
105,21033,2024-05-23,2024-06-22
105,21048,2024-05-24,2024-06-23
36,20544,2024-05-24,2025-05-24
105,21055,2024-05-24,2024-06-23
105,21060,2024-05-25,2024-06-24
105,21064,2024-05-25,2024-06-24
106,21074,2024-05-27,2024-06-26
105,21085,2024-05-27,2024-06-26
106,21091,2024-05-27,2024-06-26
41,21098,2024-05-28,2024-06-27
105,21109,2024-05-28,2024-06-27
108,22727,2024-12-12,2024-12-18
105,22797,2024-09-30,2024-10-30
102,12215,2024-06-24,2025-06-24
108,22732,2024-12-12,2024-12-18
99,21080,2024-07-03,2024-08-03
108,22738,2024-12-12,2024-12-18
108,22749,2024-12-12,2024-12-18
108,22761,2024-12-12,2024-12-18
105,22683,2024-09-23,2024-10-23
102,19722,2024-09-25,2025-09-25
24,22283,2024-09-26,2025-03-26
106,22725,2024-09-26,2024-10-26
81,21591,2024-09-26,2025-03-26
106,22726,2024-09-26,2024-10-26
71,11984,2024-09-26,2025-03-26
24,22724,2024-09-26,2025-03-26
107,22728,2024-09-26,2024-10-26
105,22729,2024-09-26,2024-10-26
24,22549,2024-09-26,2025-03-26
105,22730,2024-09-26,2024-10-26
107,22733,2024-09-26,2024-10-26
107,22734,2024-09-26,2024-10-26
109,22735,2024-09-26,2024-10-26
109,22737,2024-09-26,2024-10-26
105,22739,2024-09-26,2024-10-26
106,22740,2024-09-26,2024-10-26
106,22741,2024-09-26,2024-10-26
71,19674,2024-09-26,2025-03-26
72,22743,2024-09-27,2024-10-27
41,22744,2024-09-27,2024-10-27
102,10960,2024-09-27,2025-03-27
41,22745,2024-09-27,2024-10-27
71,15192,2024-09-27,2025-03-27
72,22747,2024-09-27,2024-10-27
81,4820,2024-09-27,2025-03-27
107,22748,2024-09-27,2024-10-27
109,22751,2024-09-27,2024-10-27
105,22752,2024-09-27,2024-10-27
105,22753,2024-09-27,2024-10-27
106,22755,2024-09-27,2024-10-27
105,22757,2024-09-27,2024-10-27
106,22758,2024-09-27,2024-10-27
72,22760,2024-09-27,2024-10-27
71,10015,2024-09-27,2025-03-27
109,22762,2024-09-27,2024-10-27
105,22763,2024-09-27,2024-10-27
36,21729,2024-09-28,2025-03-28
71,22144,2024-09-28,2025-03-28
41,22766,2024-09-28,2024-10-28
71,21665,2024-09-28,2025-03-28
106,22770,2024-09-28,2024-10-28
